year,state,num_below_fpl,population,percap_num_below_fpl
2010,New Hampshire,46041.0,1316807.0,0.034964121545526416
2010,New Jersey,331927.0,8799451.0,0.03772133056937302
2010,New Mexico,142603.0,2064614.0,0.06907005377276333
2010,New York,1100797.0,19399956.0,0.05674224209580681
2010,North Carolina,602708.0,9574586.0,0.06294872697367802
2010,North Dakota,36732.0,674752.0,0.0544377786208859
2010,Ohio,690696.0,11539449.0,0.05985519759219006
2010,Oklahoma,231580.0,3760014.0,0.061590196206716255
2010,Oregon,234943.0,3837614.0,0.06122111291026143
2010,Pennsylvania,652780.0,12711406.0,0.05135387855599923
2010,Rhode Island,60300.0,1053994.0,0.05721095186500113
2010,South Carolina,303422.0,4635846.0,0.06545126822590742
2010,South Dakota,48983.0,816193.0,0.06001399178870684
2010,Tennessee,409654.0,6355518.0,0.06445642982995249
2010,Texas,1400420.0,25241897.0,0.05547998234839481
2010,Utah,115222.0,2775413.0,0.04151526277350434
2010,Vermont,32734.0,625886.0,0.05230025915262524
2010,Virginia,329825.0,8024004.0,0.04110479007737284
2010,Washington,334080.0,6743009.0,0.049544646907634264
2010,West Virginia,132109.0,1854265.0,0.07124601931223423
2010,Wisconsin,289368.0,5690538.0,0.05085072799795028
2010,Wyoming,24666.0,564531.0,0.04369290614687236
2011,Alabama,343437.0,4799642.0,0.07155471178892092
2011,Alaska,24751.0,722349.0,0.03426460062933568
2011,Arizona,396039.0,6473416.0,0.061179290810292435
2011,Arkansas,207692.0,2941038.0,0.0706186047239104
2011,California,1939453.0,37636311.0,0.05153143197270317
2011,Colorado,250087.0,5121900.0,0.04882699779378746
2011,Connecticut,151817.0,3588632.0,0.04230497861023365
2011,Delaware,37850.0,907590.0,0.04170385306140438
2011,District of Columbia,50211.0,620290.0,0.08094762127392026
2011,Florida,1133475.0,19055607.0,0.05948249247583664
2011,Georgia,625545.0,9803630.0,0.06380748763468226
2011,Hawaii,57349.0,1379562.0,0.04157044047313568
2011,Idaho,85549.0,1584272.0,0.053998934526394454
2011,Illinois,661791.0,12867783.0,0.0514300715204787
2011,Indiana,361113.0,6517250.0,0.05540879972380989
2011,Iowa,153465.0,3066772.0,0.050041215975625185
2011,Kansas,145658.0,2869677.0,0.050757628820247015
2011,Kentucky,327107.0,4370817.0,0.07483886879729808
2011,Louisiana,343563.0,4576244.0,0.07507532378081239
2011,Maine,85394.0,1328473.0,0.06427981599927135
2011,Maryland,214004.0,5840241.0,0.03664300839640008
2011,Massachusetts,326661.0,6614218.0,0.0493876978351787
2011,Michigan,612886.0,9883053.0,0.06201383317482968
2011,Minnesota,247469.0,5346620.0,0.04628512967070785
2011,Mississippi,233510.0,2979147.0,0.07838149644848005
2011,Missouri,367705.0,6011182.0,0.061170165867544854
2011,Montana,55883.0,997518.0,0.05602204671995894
2011,Nebraska,89250.0,1840914.0,0.04848135219787562
2011,Nevada,142810.0,2713114.0,0.05263693305920798
2011,New Hampshire,52033.0,1320444.0,0.03940568475452196
2011,New Jersey,334755.0,8828552.0,0.03791731645234689
2011,New Mexico,154471.0,2080707.0,0.07423966949695464
2011,New York,1156328.0,19499921.0,0.05929911203230003
2011,North Carolina,614336.0,9658913.0,0.06360301619861365
2011,North Dakota,34896.0,685526.0,0.05090397738378997
2011,Ohio,722763.0,11545735.0,0.06259999904726724
2011,Oklahoma,240896.0,3788824.0,0.06358067833185178
2011,Oregon,248777.0,3872672.0,0.06423910932813313
2011,Pennsylvania,671528.0,12747052.0,0.052681043428708066
2011,Rhode Island,59670.0,1053829.0,0.056622089542041454
2011,South Carolina,315991.0,4672655.0,0.06762557903376132
2011,South Dakota,44862.0,823740.0,0.05446135916672737
2011,Tennessee,424784.0,6400298.0,0.06636940967436204
2011,Texas,1456143.0,25645504.0,0.05677966009168703
2011,Utah,120032.0,2814797.0,0.04264321725509868
2011,Vermont,28912.0,627197.0,0.04609715926574904
2011,Virginia,338521.0,8102437.0,0.041780145899313996
2011,Washington,355668.0,6827479.0,0.05209360585363939
2011,West Virginia,139450.0,1856606.0,0.07511017415649847
2011,Wisconsin,298089.0,5705840.0,0.05224278984338853
2011,Wyoming,24253.0,567491.0,0.042737241647885164
2012,Alabama,345012.0,4816632.0,0.07162930446004594
2012,Alaska,27191.0,730810.0,0.03720666110206483
2012,Arizona,383127.0,6556344.0,0.058436073519022184
2012,Arkansas,207998.0,2952876.0,0.07043912443326439
2012,California,1977995.0,37944551.0,0.05212856517922692
2012,Colorado,256007.0,5193660.0,0.04929221396856937
2012,Connecticut,155792.0,3595211.0,0.04333320074955267
2012,Delaware,40801.0,915518.0,0.04456602710159713
2012,District of Columbia,46147.0,635737.0,0.07258819291625311
2012,Florida,1166080.0,19302016.0,0.06041234242060518
2012,Georgia,632328.0,9903580.0,0.06384842652858864
2012,Hawaii,59145.0,1395199.0,0.042391802173023345
2012,Idaho,86342.0,1595910.0,0.054102048361123124
2012,Illinois,686173.0,12883029.0,0.053261775627455314
2012,Indiana,370234.0,6538989.0,0.05661945600459031
2012,Iowa,161527.0,3076844.0,0.052497624188941654
2012,Kansas,147134.0,2886024.0,0.050981558018921534
2012,Kentucky,329603.0,4387865.0,0.07511694183845674
2012,Louisiana,334071.0,4602067.0,0.0725915115968542
2012,Maine,85568.0,1328094.0,0.06442917444096577
2012,Maryland,215021.0,5888375.0,0.036516186554015326
2012,Massachusetts,333344.0,6664269.0,0.050019589545379994
2012,Michigan,636903.0,9898289.0,0.06434475695749033
2012,Minnesota,250853.0,5377500.0,0.046648628544862854
2012,Mississippi,245876.0,2984599.0,0.08238158627004834
2012,Missouri,375696.0,6026027.0,0.06234555537172336
2012,Montana,63047.0,1004168.0,0.06278531082448355
2012,Nebraska,89672.0,1853691.0,0.04837483701436755
2012,Nevada,144886.0,2744670.0,0.05278813117788295
2012,New Hampshire,49880.0,1324677.0,0.03765446218210175
2012,New Jersey,359667.0,8845671.0,0.040660228036968595
2012,New Mexico,148850.0,2087715.0,0.07129804594975847
2012,New York,1162122.0,19574362.0,0.05936959784436397
2012,North Carolina,627214.0,9751810.0,0.06431770102165649
2012,North Dakota,35738.0,702227.0,0.050892375257573404
2012,Ohio,720633.0,11550971.0,0.062387222684569116
2012,Oklahoma,240733.0,3819320.0,0.06303033000638857
2012,Oregon,247598.0,3900102.0,0.0634850062895791
2012,Pennsylvania,689699.0,12769123.0,0.05401302814609899
2012,Rhode Island,60959.0,1054893.0,0.0577869035058532
2012,South Carolina,311324.0,4719027.0,0.06597207432803415
2012,South Dakota,44015.0,833859.0,0.05278470340908955
2012,Tennessee,430871.0,6455752.0,0.06674218588322475
2012,Texas,1463328.0,26084120.0,0.056100339976966826
2012,Utah,109199.0,2854146.0,0.0382597806839594
2012,Vermont,31120.0,626361.0,0.049683808538526504
2012,Virginia,352722.0,8187456.0,0.0430807811364116
2012,Washington,338187.0,6898599.0,0.0490225624072366
2012,West Virginia,132045.0,1857446.0,0.0710895498442485
2012,Wisconsin,288210.0,5720825.0,0.05037909742038954
2012,Wyoming,26941.0,576656.0,0.04671936128298327
2013,Alabama,346109.0,4831586.0,0.07163465578383578
2013,Alaska,23289.0,737626.0,0.03157291093318294
2013,Arizona,395062.0,6634690.0,0.05954490714713122
2013,Arkansas,210262.0,2960459.0,0.07102344602644388
2013,California,2006001.0,38253768.0,0.05243930480260141
2013,Colorado,246104.0,5270774.0,0.04669219359433738
2013,Connecticut,146726.0,3595792.0,0.040804918638230464
2013,Delaware,41010.0,924062.0,0.0443801389950025
2013,District of Columbia,53108.0,651559.0,0.08150911889790487
2013,Florida,1171358.0,19551678.0,0.05991086800836225
2013,Georgia,626576.0,9975592.0,0.06281090886636101
2013,Hawaii,55607.0,1408822.0,0.03947056476971541
2013,Idaho,88719.0,1612053.0,0.05503479103974869
2013,Illinois,693564.0,12895778.0,0.053782253385565415
2013,Indiana,385123.0,6570575.0,0.05861328726937901
2013,Iowa,163968.0,3093935.0,0.05299658848682988
2013,Kansas,149507.0,2894306.0,0.05165556095312659
2013,Kentucky,323443.0,4406906.0,0.07339457660317693
2013,Louisiana,339888.0,4626040.0,0.0734727758514842
2013,Maine,77824.0,1328543.0,0.05857845775409603
2013,Maryland,224474.0,5925197.0,0.037884647548427505
2013,Massachusetts,321636.0,6715158.0,0.04789701150739863
2013,Michigan,626786.0,9914802.0,0.06321719788251949
2013,Minnesota,248599.0,5414722.0,0.04591168300053078
2013,Mississippi,254339.0,2989839.0,0.08506779127571752
2013,Missouri,378470.0,6042989.0,0.06262960266848078
2013,Montana,69998.0,1014158.0,0.06902080346454892
2013,Nebraska,96909.0,1865813.0,0.051939288663976506
2013,Nevada,142122.0,2776956.0,0.051179060813351024
2013,New Hampshire,48459.0,1327272.0,0.03651022548505506
2013,New Jersey,374760.0,8857821.0,0.04230837358307421
2013,New Mexico,161052.0,2092833.0,0.07695406179088346
2013,New York,1175926.0,19626488.0,0.05991525330461568
2013,North Carolina,637954.0,9846717.0,0.06478849752663755
2013,North Dakota,40266.0,723149.0,0.05568147090018793
2013,Ohio,703791.0,11579692.0,0.06077804141940908
2013,Oklahoma,238000.0,3853891.0,0.06175576839095864
2013,Oregon,246925.0,3924110.0,0.06292509639128363
2013,Pennsylvania,684913.0,12779538.0,0.05359450396407132
2013,Rhode Island,56717.0,1055560.0,0.053731668498237906
2013,South Carolina,315714.0,4766469.0,0.0662364530221428
2013,South Dakota,45253.0,842751.0,0.053696762151572645
2013,Tennessee,431809.0,6496943.0,0.06646341210012155
2013,Texas,1469730.0,26479646.0,0.055504140803090796
2013,Utah,115017.0,2898773.0,0.03967782230619645
2013,Vermont,31459.0,626603.0,0.05020563259352413
2013,Virginia,358643.0,8255861.0,0.04344101723611868
2013,Washington,355156.0,6966252.0,0.05098236469194626
2013,West Virginia,134714.0,1854768.0,0.0726311862184381
2013,Wisconsin,314072.0,5738012.0,0.054735333422098104
2013,Wyoming,24581.0,582620.0,0.042190450036044075
2014,Alabama,348831.0,4843737.0,0.07201691586475484
2014,Alaska,27465.0,737075.0,0.0372621510701082
2014,Arizona,401973.0,6732873.0,0.05970304207431211
2014,Arkansas,208122.0,2968759.0,0.07010404010564683
2014,California,1986832.0,38586706.0,0.05149006499803326
2014,Colorado,244954.0,5352637.0,0.04576323782090958
2014,Connecticut,148025.0,3595697.0,0.04116726186883934
2014,Delaware,41623.0,933131.0,0.044605741316063874
2014,District of Columbia,49185.0,663603.0,0.07411810977346395
2014,Florida,1177925.0,19853880.0,0.05932971288231822
2014,Georgia,621325.0,10071204.0,0.0616932195991661
2014,Hawaii,54751.0,1415335.0,0.03868412778600119
2014,Idaho,89092.0,1632248.0,0.054582391891428265
2014,Illinois,663602.0,12885092.0,0.051501533710430626
2014,Indiana,367484.0,6596019.0,0.0557129990074316
2014,Iowa,151850.0,3110643.0,0.04881627367717864
2014,Kansas,150608.0,2901861.0,0.051900487307972365
2014,Kentucky,330120.0,4416992.0,0.07473864566655317
2014,Louisiana,339821.0,4645938.0,0.07314367948948092
2014,Maine,83499.0,1331217.0,0.06272380836482708
2014,Maryland,218853.0,5960064.0,0.036719907705689066
2014,Massachusetts,323307.0,6764864.0,0.04779209160745877
2014,Michigan,608163.0,9932033.0,0.06123247878858236
2014,Minnesota,245344.0,5452665.0,0.04499524544420022
2014,Mississippi,239377.0,2991892.0,0.08000856982805529
2014,Missouri,370024.0,6059130.0,0.06106883331435371
2014,Montana,67832.0,1022657.0,0.06632917977386357
2014,Nebraska,89612.0,1879955.0,0.04766709841458971
2014,Nevada,138815.0,2818935.0,0.049243774687958396
2014,New Hampshire,47483.0,1334257.0,0.035587596692391345
2014,New Jersey,357269.0,8867277.0,0.04029072284535602
2014,New Mexico,154359.0,2090236.0,0.07384764208443448
2014,New York,1154350.0,19653431.0,0.058735291563086364
2014,North Carolina,624186.0,9937295.0,0.06281246556532738
2014,North Dakota,39091.0,738736.0,0.052916062030278745
2014,Ohio,718512.0,11606573.0,0.061905611587503045
2014,Oklahoma,236450.0,3879187.0,0.060953493605747804
2014,Oregon,245117.0,3965447.0,0.06181320794351809
2014,Pennsylvania,677911.0,12792392.0,0.0529932947645757
2014,Rhode Island,63919.0,1056511.0,0.060500079980236834
2014,South Carolina,315752.0,4826858.0,0.06541563891044651
2014,South Dakota,51692.0,849670.0,0.06083773700377794
2014,Tennessee,448009.0,6544617.0,0.06845457877825395
2014,Texas,1493954.0,26963092.0,0.0554073694515451
2014,Utah,106798.0,2938327.0,0.03634653324834166
2014,Vermont,27868.0,625693.0,0.044539414696983984
2014,Virginia,364976.0,8315430.0,0.04389141631881935
2014,Washington,347041.0,7057531.0,0.04917314567941678
2014,West Virginia,135022.0,1850569.0,0.07296242398959456
2014,Wisconsin,297649.0,5753199.0,0.0517362601224119
2014,Wyoming,27158.0,583159.0,0.04657048935196061
2015,Alabama,345080.0,4854803.0,0.07108012415745808
2015,Alaska,24709.0,738430.0,0.03346153325298268
2015,Arizona,394547.0,6832810.0,0.05774300763521889
2015,Arkansas,213902.0,2979732.0,0.07178565052159053
2015,California,1915758.0,38904296.0,0.04924283940262021
2015,Colorado,239886.0,5454328.0,0.04398085337002102
2015,Connecticut,147931.0,3588561.0,0.04122293030549014
2015,Delaware,45728.0,942065.0,0.048540175041000354
2015,District of Columbia,44422.0,677014.0,0.06561459585769275
2015,Florida,1133600.0,20219111.0,0.05606576866806854
2015,Georgia,597844.0,10183353.0,0.058707971726012054
2015,Hawaii,52612.0,1422999.0,0.036972619095305054
2015,Idaho,86332.0,1652495.0,0.05224342585000257
2015,Illinois,645708.0,12859585.0,0.050212195805696684
2015,Indiana,354559.0,6611442.0,0.053628089000856395
2015,Iowa,163041.0,3122541.0,0.052214206314664884
2015,Kansas,141768.0,2910717.0,0.04870552513349803
2015,Kentucky,311939.0,4429126.0,0.07042901917895314
2015,Louisiana,332205.0,4666998.0,0.07118173181132711
2015,Maine,77482.0,1329098.0,0.058296679402120834
2015,Maryland,218476.0,5988528.0,0.03648242105572521
2015,Massachusetts,319236.0,6797484.0,0.04696384721170362
2015,Michigan,598130.0,9934483.0,0.06020746122369931
2015,Minnesota,220143.0,5484002.0,0.04014276435347763
2015,Mississippi,234209.0,2990231.0,0.07832471805689928
2015,Missouri,341115.0,6075411.0,0.05614681870905524
2015,Montana,62508.0,1031495.0,0.060599421228411186
2015,Nebraska,92477.0,1892059.0,0.04887638281892901
2015,Nevada,148433.0,2868531.0,0.051745300992040874
2015,New Hampshire,44287.0,1337480.0,0.03311227083769477
2015,New Jersey,355105.0,8870312.0,0.04003297741950903
2015,New Mexico,151514.0,2090071.0,0.07249227418590086
2015,New York,1139627.0,19657321.0,0.05797468536022787
2015,North Carolina,604563.0,10037218.0,0.060232128065764834
2015,North Dakota,42610.0,755537.0,0.05639697327860846
2015,Ohio,677122.0,11622315.0,0.058260510061893866
2015,Oklahoma,233774.0,3910518.0,0.05978082699018391
2015,Oregon,227209.0,4018542.0,0.056540158097140705
2015,Pennsylvania,644188.0,12789838.0,0.05036717431448311
2015,Rhode Island,59545.0,1056886.0,0.056340040458478964
2015,South Carolina,296682.0,4896006.0,0.060596739464780065
2015,South Dakota,45912.0,854663.0,0.05371941923307783
2015,Tennessee,413294.0,6595354.0,0.06266441498060604
2015,Texas,1405671.0,27468531.0,0.05117386874456446
2015,Utah,105698.0,2983626.0,0.03542602189416502
2015,Vermont,27218.0,625810.0,0.0434924338057877
2015,Virginia,349967.0,8367303.0,0.0418255440253568
2015,Washington,335150.0,7167287.0,0.04676106872795801
2015,West Virginia,127929.0,1843332.0,0.06940095435873733
2015,Wisconsin,269828.0,5762927.0,0.04682134616662679
2015,Wyoming,25006.0,586389.0,0.042644046869910586
2016,Alabama,329874.0,4866824.0,0.06778013751884186
2016,Alaska,23990.0,742575.0,0.03230650102683231
2016,Arizona,391413.0,6944767.0,0.05636085415104639
2016,Arkansas,196061.0,2991815.0,0.0655324610646046
2016,California,1846086.0,39149186.0,0.04715515668703814
2016,Colorado,232352.0,5543844.0,0.041911713244456375
2016,Connecticut,141363.0,3579830.0,0.03948874667232802
2016,Delaware,41602.0,949989.0,0.043792086013627524
2016,District of Columbia,53720.0,687576.0,0.07812954495212165
2016,Florida,1104697.0,20627237.0,0.0535552580309229
2016,Georgia,559754.0,10308442.0,0.054300543185866496
2016,Hawaii,50067.0,1428885.0,0.035039208893647845
2016,Idaho,92078.0,1684036.0,0.05467697840188689
2016,Illinois,649146.0,12821709.0,0.050628664244368675
2016,Indiana,349839.0,6637898.0,0.052703280466195775
2016,Iowa,150041.0,3133210.0,0.047887310457964835
2016,Kansas,139934.0,2912977.0,0.04803814104951738
2016,Kentucky,319775.0,4440306.0,0.07201643310168263
2016,Louisiana,341519.0,4681346.0,0.07295316347050614
2016,Maine,73353.0,1332348.0,0.055055435967179746
2016,Maryland,217744.0,6007014.0,0.03624829241283606
2016,Massachusetts,307056.0,6827280.0,0.044974865539424196
2016,Michigan,557447.0,9954117.0,0.0560016523816226
2016,Minnesota,215216.0,5525360.0,0.03895058421532715
2016,Mississippi,220255.0,2990595.0,0.07364922364947443
2016,Missouri,331127.0,6091384.0,0.054359895879163095
2016,Montana,59700.0,1042137.0,0.057286134164701956
2016,Nebraska,88919.0,1906483.0,0.04664033196204739
2016,Nevada,140093.0,2919555.0,0.04798436748066058
2016,New Hampshire,40553.0,1343694.0,0.030180234487911684
2016,New Jersey,353437.0,8873584.0,0.039830242211038966
2016,New Mexico,142179.0,2092555.0,0.06794516751053138
2016,New York,1131079.0,19636391.0,0.05760116510208011
2016,North Carolina,586939.0,10161802.0,0.05775934228988126
2016,North Dakota,38775.0,756114.0,0.05128194954729049
2016,Ohio,675991.0,11640060.0,0.05807452882545279
2016,Oklahoma,232971.0,3928143.0,0.059308176917184534
2016,Oregon,214173.0,4093271.0,0.052323190915040806
2016,Pennsylvania,634139.0,12788468.0,0.049586783968181336
2016,Rhode Island,60668.0,1057816.0,0.057352129292807065
2016,South Carolina,285340.0,4963031.0,0.057493092426785165
2016,South Dakota,44172.0,863693.0,0.05114317240037838
2016,Tennessee,398128.0,6651277.0,0.05985737776369861
2016,Texas,1411673.0,27914064.0,0.05057210587465874
2016,Utah,105386.0,3044241.0,0.03461815276779992
2016,Vermont,30862.0,624366.0,0.04942934112363582
2016,Virginia,347748.0,8417651.0,0.04131176262831519
2016,Washington,322839.0,7299961.0,0.044224756817193955
2016,West Virginia,130691.0,1832435.0,0.07132094726415944
2016,Wisconsin,273761.0,5775170.0,0.047403106748372774
2016,Wyoming,27178.0,585243.0,0.04643882968271299
2017,Alabama,311532.0,4877989.0,0.06386484266364684
2017,Alaska,28440.0,740983.0,0.038381447347644954
2017,Arizona,356749.0,7048088.0,0.0506164224964274
2017,Arkansas,195413.0,3003855.0,0.06505407218391034
2017,California,1727583.0,39337785.0,0.043916631299906694
2017,Colorado,224820.0,5617421.0,0.04002192465189987
2017,Connecticut,137250.0,3575324.0,0.03838812929961033
2017,Delaware,46923.0,957942.0,0.04898313259049086
2017,District of Columbia,46120.0,697079.0,0.06616179801715444
2017,Florida,1081711.0,20977089.0,0.05156630645939482
2017,Georgia,547145.0,10417031.0,0.05252408291767587
2017,Hawaii,57551.0,1425763.0,0.0403650536589882
2017,Idaho,84837.0,1719745.0,0.04933115083922326
2017,Illinois,624188.0,12779893.0,0.0488414104875526
2017,Indiana,338473.0,6662068.0,0.05080599597602426
2017,Iowa,139401.0,3143734.0,0.044342492081073014
2017,Kansas,140581.0,2910892.0,0.048294818220669125
2017,Kentucky,311765.0,4455590.0,0.06997165358572041
2017,Louisiana,344673.0,4673673.0,0.07374777824635999
2017,Maine,67618.0,1335743.0,0.05062201336634368
2017,Maryland,209311.0,6028186.0,0.03472205403084776
2017,Massachusetts,305402.0,6863560.0,0.044496150685650014
2017,Michigan,557948.0,9976752.0,0.05592481400760488
2017,Minnesota,227301.0,5569283.0,0.04081333270368915
2017,Mississippi,218392.0,2990674.0,0.07302434167013858
2017,Missouri,323051.0,6111382.0,0.05286054774517449
2017,Montana,60147.0,1053862.0,0.057072937443422386
2017,Nebraska,80520.0,1916998.0,0.04200317371223131
2017,Nevada,136055.0,2972097.0,0.04577744266085528
2017,New Hampshire,42599.0,1350395.0,0.0315455848103703
2017,New Jersey,339651.0,8888147.0,0.038213926929876386
2017,New Mexico,146489.0,2092844.0,0.06999518358750102
2017,New York,1092616.0,19593849.0,0.055763214261781845
2017,North Carolina,574920.0,10275758.0,0.05594915723005544
2017,North Dakota,38669.0,756755.0,0.051098440049950115
2017,Ohio,661144.0,11665706.0,0.056674152425922615
2017,Oklahoma,222258.0,3933602.0,0.0565024117844154
2017,Oregon,225395.0,4147294.0,0.05434748537238981
2017,Pennsylvania,672015.0,12794679.0,0.052523005852667344
2017,Rhode Island,51940.0,1056554.0,0.049159815778464705
2017,South Carolina,295688.0,5027102.0,0.058818778691978005
2017,South Dakota,42479.0,873732.0,0.04861788282905971
2017,Tennessee,395301.0,6714748.0,0.058870563720336194
2017,Texas,1355829.0,28291024.0,0.047924352260985674
2017,Utah,99137.0,3103540.0,0.031943200345412016
2017,Vermont,30300.0,625132.0,0.04846976318601511
2017,Virginia,327910.0,8471011.0,0.0387096652335831
2017,Washington,316056.0,7427951.0,0.0425495537059951
2017,West Virginia,138331.0,1818683.0,0.07606108376226094
2017,Wisconsin,259849.0,5793147.0,0.04485454969466509
2017,Wyoming,28118.0,579994.0,0.04847981186012269
2018,Alabama,318171.0,4891628.0,0.06504398944482287
2018,Alaska,26817.0,736624.0,0.036405275961684656
2018,Arizona,338382.0,7164228.0,0.04723216514047292
2018,Arkansas,200785.0,3012161.0,0.06665812351995792
2018,California,1714080.0,39437463.0,0.043463242044753235
2018,Colorado,219745.0,5697155.0,0.038571006054776466
2018,Connecticut,151955.0,3574561.0,0.042510115228135706
2018,Delaware,45248.0,966985.0,0.046792866487070636
2018,District of Columbia,49877.0,704147.0,0.07083322090415779
2018,Florida,1046697.0,21254926.0,0.04924491386137971
2018,Georgia,536463.0,10519389.0,0.050997543678630006
2018,Hawaii,47595.0,1423102.0,0.03344454578800395
2018,Idaho,79083.0,1752074.0,0.045136792167454115
2018,Illinois,615249.0,12724685.0,0.048350823615673
2018,Indiana,340003.0,6698481.0,0.050758224140667114
2018,Iowa,152504.0,3149900.0,0.04841550525413505
2018,Kansas,141325.0,2912748.0,0.04851947370661657
2018,Kentucky,294747.0,4464273.0,0.06602351603497367
2018,Louisiana,322810.0,4664450.0,0.06920644448970403
2018,Maine,74793.0,1340123.0,0.0558105487332133
2018,Maryland,207217.0,6042153.0,0.03429522555949841
2018,Massachusetts,300610.0,6885720.0,0.0436570177120185
2018,Michigan,556971.0,9987286.0,0.055768003439573076
2018,Minnesota,227678.0,5608762.0,0.04059327174160715
2018,Mississippi,223000.0,2982879.0,0.07475998858820623
2018,Missouri,331436.0,6125986.0,0.05410329047438241
2018,Montana,60508.0,1061818.0,0.0569852837303568
2018,Nebraska,87626.0,1925512.0,0.04550789608166555
2018,Nevada,150974.0,3030725.0,0.04981448333319585
2018,New Hampshire,42034.0,1355064.0,0.03101993706570317
2018,New Jersey,326887.0,8891730.0,0.036763037114262355
2018,New Mexico,157820.0,2093754.0,0.07537657241490643
2018,New York,1081616.0,19544098.0,0.0553423340386443
2018,North Carolina,550170.0,10391358.0,0.052944956761185595
2018,North Dakota,36989.0,760062.0,0.04866576674008173
2018,Ohio,665828.0,11680892.0,0.05700146872345023
2018,Oklahoma,229439.0,3943488.0,0.058181741645974325
2018,Oregon,204585.0,4183538.0,0.04890238836123874
2018,Pennsylvania,641298.0,12809107.0,0.05006578522608953
2018,Rhode Island,56860.0,1059338.0,0.053675031009932615
2018,South Carolina,291406.0,5091702.0,0.057231550471728315
2018,South Dakota,45907.0,879386.0,0.052203469238764316
2018,Tennessee,398682.0,6778180.0,0.05881844388906757
2018,Texas,1392691.0,28624564.0,0.04865370176468015
2018,Utah,94982.0,3155153.0,0.03010376992811442
2018,Vermont,34878.0,624802.0,0.05582248456310959
2018,Virginia,342789.0,8510920.0,0.040276374352008947
2018,Washington,307344.0,7526793.0,0.04083332702254466
2018,West Virginia,131996.0,1805953.0,0.07308938826204225
2018,Wisconsin,264590.0,5809319.0,0.045545786003488534
2018,Wyoming,25759.0,579054.0,0.04448462492271878
2019,Alabama,314775.0,4907965.0,0.06413554293887588
2019,Alaska,21981.0,733603.0,0.029963072670095407
2019,Arizona,345346.0,7291843.0,0.047360591828430755
2019,Arkansas,195182.0,3020985.0,0.06460872861003944
2019,California,1641458.0,39437610.0,0.0416216398508936
2019,Colorado,224290.0,5758486.0,0.03894947387212542
2019,Connecticut,153934.0,3566022.0,0.043166867731045964
2019,Delaware,41408.0,976668.0,0.04239721174442083
2019,District of Columbia,43590.0,708253.0,0.06154580354760234
2019,Florida,1023904.0,21492056.0,0.047641044672505975
2019,Georgia,515556.0,10628020.0,0.048509129640328115
2019,Hawaii,51918.0,1415615.0,0.036675225961861097
2019,Idaho,74574.0,1789060.0,0.04168334209025969
2019,Illinois,599130.0,12667017.0,0.04729842866714397
2019,Indiana,319872.0,6731010.0,0.047522140065161096
2019,Iowa,160004.0,3159596.0,0.05064065152633438
2019,Kansas,136116.0,2912635.0,0.04673294113405902
2019,Kentucky,295832.0,4472345.0,0.06614695422647403
2019,Louisiana,335800.0,4658285.0,0.0720866155677465
2019,Maine,66297.0,1345770.0,0.04926324706301968
2019,Maryland,213489.0,6054954.0,0.0352585667867997
2019,Massachusetts,294411.0,6894883.0,0.04269992688780941
2019,Michigan,534934.0,9984795.0,0.053574860575505055
2019,Minnesota,214201.0,5640053.0,0.037978543818648514
2019,Mississippi,213953.0,2978227.0,0.0718390505492026
2019,Missouri,332557.0,6140475.0,0.05415818808805508
2019,Montana,60191.0,1070123.0,0.05624680527378628
2019,Nebraska,84436.0,1932571.0,0.04369102092497507
2019,Nevada,154452.0,3090771.0,0.049971997278348994
2019,New Hampshire,46995.0,1360783.0,0.03453526388851125
2019,New Jersey,331680.0,8891258.0,0.0373040575360652
2019,New Mexico,138440.0,2099634.0,0.06593530110485923
2019,New York,1068530.0,19463131.0,0.054900211070870356
2019,North Carolina,559722.0,10501384.0,0.053299831717419345
2019,North Dakota,38712.0,763724.0,0.05068846860907867
2019,Ohio,638506.0,11696507.0,0.05458945991311765
2019,Oklahoma,229102.0,3960676.0,0.05784416599590575
2019,Oregon,206876.0,4216116.0,0.049067909896217274
2019,Pennsylvania,648716.0,12798883.0,0.05068536058967021
2019,Rhode Island,51868.0,1058158.0,0.0490172545120861
2019,South Carolina,281888.0,5157702.0,0.05465379736944864
2019,South Dakota,42186.0,887127.0,0.04755350699505257
2019,Tennessee,367880.0,6830325.0,0.05385980901348032
2019,Texas,1338851.0,28986794.0,0.046188309062395794
2019,Utah,104519.0,3203383.0,0.032627693909844685
2019,Vermont,28749.0,624046.0,0.04606871929312903
2019,Virginia,319645.0,8556642.0,0.037356360123515744
2019,Washington,296093.0,7614024.0,0.038887846951887725
2019,West Virginia,124856.0,1795263.0,0.06954747020353007
2019,Wisconsin,244714.0,5824581.0,0.0420140092480472
2019,Wyoming,26474.0,580116.0,0.04563570044611767
